tf,condition,reporterFC,replicate,logFC,p_adjusted,sig,ctrl_activity
RXRA,mES_CH,-0.409525799301218,R2,-0.500819631285011,0.0514974815288371,NS,0.381502524463541
RXRA,mES_CH,-1.09953926981828,R3,-0.500819631285011,0.0514974815288371,NS,0.381502524463541
RXRA,mES_FOXA1_OE,-0.671847070472972,R3,-0.149673021643895,0.92869572764428,NS,-0.041937471230097
RXRA,mES_LIF,0.147927606367362,R1,-0.392479504439578,0.178418581816849,NS,0.381596798548707
RXRA,mES_LIF,-0.738003764188147,R2,-0.392479504439578,0.178418581816849,NS,0.381596798548707
RXRA,mES_LIF,-0.666776913228485,R3,-0.392479504439578,0.178418581816849,NS,0.381596798548707
RXRA,mES_POU5F1_DEG,-0.683030293198332,R1,-1.43384356275861,5.4924232888855e-4,Downregulated,-0.238701152043357
RXRA,mES_POU5F1_DEG,-1.51710131942414,R2,-1.43384356275861,5.4924232888855e-4,Downregulated,-0.238701152043357
RXRA,mES_SOX2_DEG,-0.696882023796589,R1,-0.471570057277146,0.204637051540817,NS,-0.246604426117063
RXRA,mES_SOX2_DEG,-0.0627901050477575,R2,-0.471570057277146,0.204637051540817,NS,-0.246604426117063
SMAD2::SMAD3::SMAD4,mES_CH,0.0523725620000055,R1,-0.23792685755468,0.578661550608847,NS,-2.0454392047076
SMAD2::SMAD3::SMAD4,mES_CH,-0.435972515625126,R2,-0.23792685755468,0.578661550608847,NS,-2.0454392047076
SMAD2::SMAD3::SMAD4,mES_CH,-0.446366860203999,R3,-0.23792685755468,0.578661550608847,NS,-2.0454392047076
SMAD2::SMAD3::SMAD4,mES_FOXA1_OE,0.222177912484128,R3,0.457856504953147,0.90610426059522,NS,-2.10054594085419
SMAD2::SMAD3::SMAD4,mES_LIF,0.0135984358539142,R1,-0.375017572755108,0.31857278348172,NS,-2.04917851659794
SMAD2::SMAD3::SMAD4,mES_LIF,-0.636593607061909,R2,-0.375017572755108,0.31857278348172,NS,-2.04917851659794
SMAD2::SMAD3::SMAD4,mES_LIF,-0.501629081746239,R3,-0.375017572755108,0.31857278348172,NS,-2.04917851659794
SMAD2::SMAD3::SMAD4,mES_POU5F1_DEG,-0.190457442429366,R1,-0.47435430162549,0.520291852281503,NS,-2.46223976702494
SMAD2::SMAD3::SMAD4,mES_POU5F1_DEG,-1.00554826271369,R2,-0.47435430162549,0.520291852281503,NS,-2.46223976702494
SMAD2::SMAD3::SMAD4,mES_SOX2_DEG,-0.268607013031843,R1,-0.755802644757982,0.00344435400649524,Downregulated,-2.05716450051982
SMAD2::SMAD3::SMAD4,mES_SOX2_DEG,-0.418556073108763,R2,-0.755802644757982,0.00344435400649524,Downregulated,-2.05716450051982
SMAD4,mES_CH,-0.104001180449278,R1,0.0585080667709722,0.908130000950612,NS,-3.04888794121411
SMAD4,mES_CH,-0.615826136446313,R2,0.0585080667709722,0.908130000950612,NS,-3.04888794121411
SMAD4,mES_CH,0.0191810406736779,R3,0.0585080667709722,0.908130000950612,NS,-3.04888794121411
SMAD4,mES_FOXA1_OE,-0.0666606744367707,R3,0.648482124031029,0.789720059729306,NS,-3.44018521347398
SMAD4,mES_LIF,-0.527532323385482,R1,0.262622861547577,0.763752698902417,NS,-2.9854527974786502
SMAD4,mES_LIF,-0.485845785624775,R2,0.262622861547577,0.763752698902417,NS,-2.9854527974786502
SMAD4,mES_LIF,0.318959766713443,R3,0.262622861547577,0.763752698902417,NS,-2.9854527974786502
SMAD4,mES_POU5F1_DEG,-1.0441116833027,R1,-1.24402274024092,0.0277917821832345,NS,-4.17102625717874
SMAD4,mES_POU5F1_DEG,-0.380838445955349,R2,-1.24402274024092,0.0277917821832345,NS,-4.17102625717874
SMAD4,mES_SOX2_DEG,-0.153684607430388,R1,-1.95420540424996,3.48989011190433e-5,Downregulated,-2.71548467583442
SMAD4,mES_SOX2_DEG,-0.602925093287501,R2,-1.95420540424996,3.48989011190433e-5,Downregulated,-2.71548467583442
SOX2,mES_CH,0.392085228773387,R1,0.276631356998906,0.456775331809384,NS,1.03442726794179
SOX2,mES_CH,0.201296208151205,R2,0.276631356998906,0.456775331809384,NS,1.03442726794179
SOX2,mES_CH,0.266475479267858,R3,0.276631356998906,0.456775331809384,NS,1.03442726794179
SOX2,mES_FOXA1_OE,-1.42458940807659,R3,-0.992245476996492,0.213085877604381,NS,1.05440456466774
SOX2,mES_LIF,-0.394038928971181,R1,-0.376583394448206,0.25682375119085,NS,1.03954586439204
SOX2,mES_LIF,-0.307866570616729,R2,-0.376583394448206,0.25682375119085,NS,1.03954586439204
SOX2,mES_LIF,-0.353869187763596,R3,-0.376583394448206,0.25682375119085,NS,1.03954586439204
SOX2,mES_POU5F1_DEG,-2.10707244919649,R1,-1.37271221759607,7.93648465420062e-8,Downregulated,0.374674218637215
SOX2,mES_POU5F1_DEG,-1.49977019162622,R2,-1.37271221759607,7.93648465420062e-8,Downregulated,0.374674218637215
SOX2,mES_SOX2_DEG,-3.76322719174972,R1,-3.87633651535544,3.67934521750484e-16,Downregulated,1.23078747439675
SOX2,mES_SOX2_DEG,-3.18902986164657,R2,-3.87633651535544,3.67934521750484e-16,Downregulated,1.23078747439675
SOX9,mES_LIF,NA,R1,-0.239718377820474,0.768745598943699,NS,-3.36423344547903
SP1,mES_CH,0.300450619925794,R1,-0.046895890268523,0.908130000950612,NS,1.46392198804102
SP1,mES_CH,-0.00121625245537427,R2,-0.046895890268523,0.908130000950612,NS,1.46392198804102
SP1,mES_CH,0.214222165351853,R3,-0.046895890268523,0.908130000950612,NS,1.46392198804102
SP1,mES_FOXA1_OE,-1.01136515381844,R3,9.1778078649805e-4,0.998595782231936,NS,-0.529991524198071
SP1,mES_LIF,-0.11107972107255,R1,-0.129040465167735,0.75344251816719,NS,1.46513687993504
SP1,mES_LIF,-0.212791837495835,R2,-0.129040465167735,0.75344251816719,NS,1.46513687993504
SP1,mES_LIF,-0.227639130809902,R3,-0.129040465167735,0.75344251816719,NS,1.46513687993504
SP1,mES_POU5F1_DEG,-0.919612440342719,R1,-0.855801763838855,0.00647105338468306,Downregulated,-1.06869388244046
SP1,mES_POU5F1_DEG,-1.04077242217117,R2,-0.855801763838855,0.00647105338468306,Downregulated,-1.06869388244046
SP1,mES_SOX2_DEG,-1.12144828644775,R1,-0.239149975782502,0.277881765197766,NS,1.46007323951614
SP1,mES_SOX2_DEG,-0.668929363453671,R2,-0.239149975782502,0.277881765197766,NS,1.46007323951614
SREBF1,mES_CH,0.0631994468970157,R1,-0.0364207406595562,0.948826322066587,NS,-2.62418263030991
SREBF1,mES_CH,0.560173841462559,R2,-0.0364207406595562,0.948826322066587,NS,-2.62418263030991
SREBF1,mES_CH,-1.22223309583915,R3,-0.0364207406595562,0.948826322066587,NS,-2.62418263030991
SREBF1,mES_FOXA1_OE,-1.28188538474462,R3,-0.796238446316788,0.778375299934821,NS,-1.89128207340484
SREBF1,mES_LIF,0.377126259417492,R1,-0.129465700930447,0.858199083286224,NS,-2.65959172345487
SREBF1,mES_LIF,0.699953467308833,R2,-0.129465700930447,0.858199083286224,NS,-2.65959172345487
SREBF1,mES_LIF,-0.42299538249898,R3,-0.129465700930447,0.858199083286224,NS,-2.65959172345487
SREBF1,mES_POU5F1_DEG,0.515349379270057,R1,-0.597149345585554,0.404940857962502,NS,-2.95295158094099
SREBF1,mES_POU5F1_DEG,-0.860090728691724,R2,-0.597149345585554,0.404940857962502,NS,-2.95295158094099
SREBF1,mES_SOX2_DEG,0.881435148300293,R1,-0.322981789997508,0.549510780368552,NS,-2.47667248172179
SREBF1,mES_SOX2_DEG,2.01008580576455,R2,-0.322981789997508,0.549510780368552,NS,-2.47667248172179
SRF,mES_CH,0.479557146165421,R1,0.0755666770051613,0.908130000950612,NS,-1.43725815163029
SRF,mES_CH,-0.0111782887363283,R2,0.0755666770051613,0.908130000950612,NS,-1.43725815163029
SRF,mES_CH,-0.400426749663668,R3,0.0755666770051613,0.908130000950612,NS,-1.43725815163029
SRF,mES_FOXA1_OE,0.710863631716466,R3,0.776444379309452,0.789720059729306,NS,-2.58540305953742
SRF,mES_LIF,-0.0514303828431221,R1,-0.135049980531114,0.826324614279522,NS,-1.4018633419681
SRF,mES_LIF,0.0388381788148478,R2,-0.135049980531114,0.826324614279522,NS,-1.4018633419681
SRF,mES_LIF,-0.0767903071508254,R3,-0.135049980531114,0.826324614279522,NS,-1.4018633419681
SRF,mES_POU5F1_DEG,0.997671427784084,R1,0.512265786586296,0.379474281508501,NS,-3.81727952833947
SRF,mES_POU5F1_DEG,0.624258561132819,R2,0.512265786586296,0.379474281508501,NS,-3.81727952833947
SRF,mES_SOX2_DEG,0.449336756312391,R1,-0.0990447552357902,0.799038140005914,NS,-1.51324436807272
SRF,mES_SOX2_DEG,-0.0455060689568524,R2,-0.0990447552357902,0.799038140005914,NS,-1.51324436807272
STAT1,mES_CH,0.557602102483116,R1,0.430302236915932,0.821329334768447,NS,-2.69844337991372
STAT1,mES_CH,0.658661093870252,R2,0.430302236915932,0.821329334768447,NS,-2.69844337991372
STAT1,mES_CH,0.850294984935173,R3,0.430302236915932,0.821329334768447,NS,-2.69844337991372
STAT1,mES_FOXA1_OE,0.195379381154151,R3,0.116502903352374,0.9678307207156,NS,-3.24698263879704
STAT1,mES_LIF,1.30304789319212,R1,1.13679499606982,0.0706582714740318,NS,-2.74301624933972
STAT1,mES_LIF,0.275719847393682,R2,1.13679499606982,0.0706582714740318,NS,-2.74301624933972
STAT1,mES_LIF,0.732703326280675,R3,1.13679499606982,0.0706582714740318,NS,-2.74301624933972
STAT1,mES_POU5F1_DEG,1.24806570577526,R1,-0.00173780949787981,0.998183087815994,NS,-4.23627892869561
STAT1,mES_POU5F1_DEG,NA,R2,-0.00173780949787981,0.998183087815994,NS,-4.23627892869561
STAT1,mES_SOX2_DEG,0.253939613642671,R1,0.308925308883811,0.70008921660515,NS,-2.2015014082352
STAT1::STAT2,mES_CH,-0.961362712926056,R1,-0.391015823691664,0.47987647202008,NS,-2.76071563706341
STAT1::STAT2,mES_CH,-1.40386276112746,R2,-0.391015823691664,0.47987647202008,NS,-2.76071563706341
STAT1::STAT2,mES_CH,-0.0530462598738133,R3,-0.391015823691664,0.47987647202008,NS,-2.76071563706341
STAT1::STAT2,mES_FOXA1_OE,-0.192112778182828,R3,0.158126668061035,0.92869572764428,NS,-3.1334301928872
STAT1::STAT2,mES_LIF,-1.39210023406065,R1,-0.400752525508872,0.543453417828404,NS,-2.72833611949141
STAT1::STAT2,mES_LIF,-0.690132735243639,R2,-0.400752525508872,0.543453417828404,NS,-2.72833611949141
STAT1::STAT2,mES_LIF,-0.0606467342792359,R3,-0.400752525508872,0.543453417828404,NS,-2.72833611949141
STAT1::STAT2,mES_POU5F1_DEG,0.5610594086882,R1,1.20799729585882,1.7549850209422e-4,Upregulated,-3.4770594699742
STAT1::STAT2,mES_POU5F1_DEG,1.51931416429319,R2,1.20799729585882,1.7549850209422e-4,Upregulated,-3.4770594699742
STAT1::STAT2,mES_SOX2_DEG,0.784354614251614,R1,0.0507112991175046,0.887849342842803,NS,-2.58568204397266
STAT1::STAT2,mES_SOX2_DEG,-0.40490648261983,R2,0.0507112991175046,0.887849342842803,NS,-2.58568204397266
STAT3,mES_CH,0.285674143796109,R1,0.0868170924301749,0.908130000950612,NS,1.59349014268151
STAT3,mES_CH,-0.498069405924211,R2,0.0868170924301749,0.908130000950612,NS,1.59349014268151
STAT3,mES_CH,0.0871091047002652,R3,0.0868170924301749,0.908130000950612,NS,1.59349014268151
STAT3,mES_FOXA1_OE,-1.53303507608004,R3,-0.526792822131356,0.824739494734565,NS,0.391186098288187
STAT3,mES_LIF,-3.36475041568679,R1,-3.68459956024501,7.76590115102891e-18,Downregulated,1.6462939043691
STAT3,mES_LIF,-4.15196657650515,R2,-3.68459956024501,7.76590115102891e-18,Downregulated,1.6462939043691
STAT3,mES_LIF,-3.74228268292288,R3,-3.68459956024501,7.76590115102891e-18,Downregulated,1.6462939043691
STAT3,mES_POU5F1_DEG,-2.0191508916428,R1,-1.79913509305857,0.00465150981124769,Downregulated,0.0142995319072926
STAT3,mES_POU5F1_DEG,-1.63163156397682,R2,-1.79913509305857,0.00465150981124769,Downregulated,0.0142995319072926
STAT3,mES_SOX2_DEG,-0.842166302515751,R1,-1.79341509308008,3.01574995380698e-10,Downregulated,1.67465826882643
STAT3,mES_SOX2_DEG,-0.532649136810889,R2,-1.79341509308008,3.01574995380698e-10,Downregulated,1.67465826882643
STAT4,mES_CH,-0.442354441146807,R1,-0.211430643984142,0.764279213848641,NS,-0.552688191529352
STAT4,mES_CH,-0.0616764693672516,R2,-0.211430643984142,0.764279213848641,NS,-0.552688191529352
STAT4,mES_CH,-0.0934552138217795,R3,-0.211430643984142,0.764279213848641,NS,-0.552688191529352
STAT4,mES_FOXA1_OE,-0.225116111994349,R3,0.291629694994254,0.82062655765857,NS,-1.21152762286651
STAT4,mES_LIF,-1.98608317938502,R1,-2.29778186683311,8.25252885671358e-8,Downregulated,-0.546654242997871
STAT4,mES_LIF,-1.85857802273951,R2,-2.29778186683311,8.25252885671358e-8,Downregulated,-0.546654242997871
STAT4,mES_LIF,-2.347863772711,R3,-2.29778186683311,8.25252885671358e-8,Downregulated,-0.546654242997871
STAT4,mES_POU5F1_DEG,-1.26938416836425,R1,-0.740766106477414,0.0228653788033794,NS,-1.351620834267
STAT4,mES_POU5F1_DEG,-0.999164659012154,R2,-0.740766106477414,0.0228653788033794,NS,-1.351620834267
STAT4,mES_SOX2_DEG,-1.21640793717567,R1,-1.34760287054739,6.33030277170741e-6,Downregulated,-0.472628654217768
STAT4,mES_SOX2_DEG,-0.921868306811579,R2,-1.34760287054739,6.33030277170741e-6,Downregulated,-0.472628654217768
STAT6,mES_CH,-0.41624593430381,R1,NA,NA,NA,NA
STAT6,mES_CH,0.556871726632972,R2,NA,NA,NA,NA
STAT6,mES_CH,0.47497221767898,R3,NA,NA,NA,NA
STAT6,mES_FOXA1_OE,-0.862154538766338,R3,NA,NA,NA,NA
STAT6,mES_LIF,-0.216491511133743,R1,NA,NA,NA,NA
STAT6,mES_LIF,-0.0880857804651684,R2,NA,NA,NA,NA
STAT6,mES_LIF,0.803450222509621,R3,NA,NA,NA,NA
STAT6,mES_POU5F1_DEG,-0.765146075671622,R1,NA,NA,NA,NA
STAT6,mES_POU5F1_DEG,0.148645331061595,R2,NA,NA,NA,NA
STAT6,mES_SOX2_DEG,0.602436347047552,R1,NA,NA,NA,NA
STAT6,mES_SOX2_DEG,0.0385292412087338,R2,NA,NA,NA,NA
TCF7,mES_CH,-3.71946671946969,R1,-4.8340326888891,6.23725724900778e-13,Downregulated,1.55940146272441
TCF7,mES_CH,-5.30352571684663,R2,-4.8340326888891,6.23725724900778e-13,Downregulated,1.55940146272441
TCF7,mES_CH,-4.57424613338061,R3,-4.8340326888891,6.23725724900778e-13,Downregulated,1.55940146272441
TCF7,mES_FOXA1_OE,-1.71664314975703,R3,-1.23843937134416,0.102531993832312,NS,1.31764933188769
TCF7,mES_LIF,-2.61519671465219,R1,-1.41231627533851,0.0706582714740318,NS,1.56242615742635
TCF7,mES_LIF,-1.25993576730734,R2,-1.41231627533851,0.0706582714740318,NS,1.56242615742635
TCF7,mES_LIF,-0.299112217284521,R3,-1.41231627533851,0.0706582714740318,NS,1.56242615742635
TCF7,mES_POU5F1_DEG,-0.936683005242039,R1,-0.327701387182957,0.379474281508501,NS,1.57348923651081
TCF7,mES_POU5F1_DEG,-0.836796080465481,R2,-0.327701387182957,0.379474281508501,NS,1.57348923651081
TCF7,mES_SOX2_DEG,0.953347742071152,R1,0.85739354346581,3.48989011190433e-5,Upregulated,1.14758709604936
TCF7,mES_SOX2_DEG,1.18157018714521,R2,0.85739354346581,3.48989011190433e-5,Upregulated,1.14758709604936
TCF7L2,mES_CH,-2.93119389005246,R1,-5.37088665755194,0.00169839342902536,Downregulated,-0.265124682179948
TCF7L2,mES_FOXA1_OE,-4.70386558316866,R3,-1.03565945265409,0.90610426059522,NS,-3.53502714732971
TCF7L2,mES_LIF,-1.76854886713305,R1,-0.103087014923098,0.988405941782305,NS,-0.525018740975022
TCF7L2,mES_LIF,-2.55558457394382,R2,-0.103087014923098,0.988405941782305,NS,-0.525018740975022
TCF7L2,mES_LIF,-0.114523121415453,R3,-0.103087014923098,0.988405941782305,NS,-0.525018740975022
TCF7L2,mES_POU5F1_DEG,-0.694738866013179,R1,-0.266132803176012,0.886117861662768,NS,-3.56642355311967
TCF7L2,mES_POU5F1_DEG,-0.554493313531277,R2,-0.266132803176012,0.886117861662768,NS,-3.56642355311967
TCF7L2,mES_SOX2_DEG,-1.23015726355543,R1,-0.724933436517397,0.642262773266044,NS,-0.644289508951103
TCF7L2,mES_SOX2_DEG,2.37377061462585,R2,-0.724933436517397,0.642262773266044,NS,-0.644289508951103
TEAD1,mES_CH,0.465049638771461,R1,0.44991329193077,0.0120953255215188,NS,0.697149882729069
TEAD1,mES_CH,0.210474585845198,R2,0.44991329193077,0.0120953255215188,NS,0.697149882729069
TEAD1,mES_CH,0.667401180408318,R3,0.44991329193077,0.0120953255215188,NS,0.697149882729069
TEAD1,mES_FOXA1_OE,-0.274951236772152,R3,0.221789567379107,0.922631756910257,NS,0.451437096897704
TEAD1,mES_LIF,0.334782922429159,R1,0.328192448372901,0.0759906103193245,NS,0.718268874751732
TEAD1,mES_LIF,0.249782388850815,R2,0.328192448372901,0.0759906103193245,NS,0.718268874751732
TEAD1,mES_LIF,0.439601013392823,R3,0.328192448372901,0.0759906103193245,NS,0.718268874751732
TEAD1,mES_POU5F1_DEG,0.486666441845585,R1,0.969316337492324,0.0150055251590282,NS,-0.763475137597451
TEAD1,mES_POU5F1_DEG,0.909275156471844,R2,0.969316337492324,0.0150055251590282,NS,-0.763475137597451
TEAD1,mES_SOX2_DEG,0.645679146820112,R1,0.348177366035264,0.0755267001837405,NS,0.422881082282428
TEAD1,mES_SOX2_DEG,0.426422369691328,R2,0.348177366035264,0.0755267001837405,NS,0.422881082282428
TFAP2A,mES_CH,0.205582979145598,R1,0.0988127413515438,0.908130000950612,NS,-2.4999799890749
TFAP2A,mES_CH,0.309711445902047,R2,0.0988127413515438,0.908130000950612,NS,-2.4999799890749
TFAP2A,mES_CH,-0.106468124535521,R3,0.0988127413515438,0.908130000950612,NS,-2.4999799890749
TFAP2A,mES_FOXA1_OE,0.0102685894922828,R3,-0.430810921892211,0.92869572764428,NS,-3.88569493478973
TFAP2A,mES_LIF,-0.379355625713205,R1,0.190082548796161,0.826324614279522,NS,-2.49811099484279
TFAP2A,mES_LIF,0.135789915112395,R2,0.190082548796161,0.826324614279522,NS,-2.49811099484279
TFAP2A,mES_LIF,0.737783373340203,R3,0.190082548796161,0.826324614279522,NS,-2.49811099484279
TFAP2A,mES_POU5F1_DEG,0.491945384277847,R1,0.358313743671077,0.581505840282649,NS,-3.61305247443776
TFAP2A,mES_POU5F1_DEG,0.22444957409701,R2,0.358313743671077,0.581505840282649,NS,-3.61305247443776
TFAP2A,mES_SOX2_DEG,0.459073078245561,R1,-0.234028379249181,0.709825190908595,NS,-2.29203066122296
TFAP2A,mES_SOX2_DEG,0.848078748735592,R2,-0.234028379249181,0.709825190908595,NS,-2.29203066122296
TFCP2L1,mES_CH,0.137531879429261,R1,0.0705978772636923,0.924470134583865,NS,1.58285614060375
TFCP2L1,mES_CH,0.131919767357144,R2,0.0705978772636923,0.924470134583865,NS,1.58285614060375
TFCP2L1,mES_CH,0.178594536319445,R3,0.0705978772636923,0.924470134583865,NS,1.58285614060375
TFCP2L1,mES_FOXA1_OE,-1.69203882897794,R3,-1.44786512319763,0.777623211132242,NS,0.741523780819387
TFCP2L1,mES_LIF,-0.249241371218297,R1,-0.246130999752674,0.785376171246892,NS,1.52182356287033
TFCP2L1,mES_LIF,9.14798422476437e-4,R2,-0.246130999752674,0.785376171246892,NS,1.52182356287033
TFCP2L1,mES_LIF,-0.0696748571107824,R3,-0.246130999752674,0.785376171246892,NS,1.52182356287033
TFCP2L1,mES_POU5F1_DEG,-1.21076918310188,R1,-0.545839316278482,0.580987176146907,NS,0.867277372553711
TFCP2L1,mES_POU5F1_DEG,-0.746324844209346,R2,-0.545839316278482,0.580987176146907,NS,0.867277372553711
TFCP2L1,mES_SOX2_DEG,-0.292352534274007,R1,-0.393135436447547,0.449560734760432,NS,1.64693412300464
TFCP2L1,mES_SOX2_DEG,-0.0564582541752454,R2,-0.393135436447547,0.449560734760432,NS,1.64693412300464
TFEB,mES_CH,-0.455099803112313,R1,-0.342080484655405,0.464339361893362,NS,1.26555842360312
TFEB,mES_CH,-0.360952965125955,R2,-0.342080484655405,0.464339361893362,NS,1.26555842360312
TFEB,mES_CH,-0.111097969893777,R3,-0.342080484655405,0.464339361893362,NS,1.26555842360312
TFEB,mES_FOXA1_OE,-1.0375358099769,R3,-0.700752267368696,0.789720059729306,NS,0.164044173986653
TFEB,mES_LIF,-0.360380709616894,R1,-0.0783318228584994,0.869798620403248,NS,1.30655324826851
TFEB,mES_LIF,0.0267132571649995,R2,-0.0783318228584994,0.869798620403248,NS,1.30655324826851
TFEB,mES_LIF,0.190765464948258,R3,-0.0783318228584994,0.869798620403248,NS,1.30655324826851
TFEB,mES_POU5F1_DEG,-0.270984269718179,R1,0.16909120027259,0.696579722481535,NS,-0.0262371403079523
TFEB,mES_POU5F1_DEG,-0.183201859680818,R2,0.16909120027259,0.696579722481535,NS,-0.0262371403079523
TFEB,mES_SOX2_DEG,0.347169582005397,R1,0.25900517870597,0.314476333054412,NS,1.25272760929705
TFEB,mES_SOX2_DEG,0.606207891218762,R2,0.25900517870597,0.314476333054412,NS,1.25272760929705
THRA,mES_CH,-1.14477387372608,R1,-0.110668103228354,0.908130000950612,NS,-3.35957275654724
THRA,mES_CH,0.205062097395745,R2,-0.110668103228354,0.908130000950612,NS,-3.35957275654724
THRA,mES_CH,1.15216267492132,R3,-0.110668103228354,0.908130000950612,NS,-3.35957275654724
THRA,mES_FOXA1_OE,1.16164814713242,R3,1.58731430492546,0.705293673547243,NS,-4.92205060565641
THRA,mES_LIF,-0.414669839699089,R1,0.281399287268253,0.824105336145308,NS,-3.32529603708961
THRA,mES_LIF,1.19219259763955,R2,0.281399287268253,0.824105336145308,NS,-3.32529603708961
THRA,mES_LIF,0.773486034858098,R3,0.281399287268253,0.824105336145308,NS,-3.32529603708961
THRA,mES_POU5F1_DEG,0.188784450706163,R1,0.0877637277111679,0.939042585085944,NS,-5.74451055256698
THRA,mES_POU5F1_DEG,2.2491008003904,R2,0.0877637277111679,0.939042585085944,NS,-5.74451055256698
THRA,mES_SOX2_DEG,0.533496486103033,R1,0.504253804493625,0.517695656537174,NS,-3.38960069420521
THRA,mES_SOX2_DEG,0.382857645068057,R2,0.504253804493625,0.517695656537174,NS,-3.38960069420521
THRB,mES_CH,0.296656377248515,R1,-0.127427075142286,0.908130000950612,NS,-0.849818241130342
THRB,mES_CH,-1.31126466538877,R2,-0.127427075142286,0.908130000950612,NS,-0.849818241130342
THRB,mES_CH,0.167778039743442,R3,-0.127427075142286,0.908130000950612,NS,-0.849818241130342
THRB,mES_LIF,-0.475305759428921,R1,-1.14314446088744,0.178418581816849,NS,-0.822921721679882
THRB,mES_LIF,-1.43584404182335,R2,-1.14314446088744,0.178418581816849,NS,-0.822921721679882
THRB,mES_POU5F1_DEG,0.694732330231753,R1,0.39078735304085,0.663228551541711,NS,-4.59469633450899
THRB,mES_POU5F1_DEG,0.677701200297033,R2,0.39078735304085,0.663228551541711,NS,-4.59469633450899
THRB,mES_SOX2_DEG,0.0548288119321545,R2,0.64640457062996,0.549510780368552,NS,-1.22164706319217
TP53,mES_CH,0.674137505943096,R1,0.349453234417828,0.285631010498879,NS,3.31497121839102
TP53,mES_CH,0.411465370506853,R2,0.349453234417828,0.285631010498879,NS,3.31497121839102
TP53,mES_CH,0.103247246774469,R3,0.349453234417828,0.285631010498879,NS,3.31497121839102
TP53,mES_FOXA1_OE,-0.357758735699189,R3,0.262502513311896,0.923104213148729,NS,3.83460576398593
TP53,mES_LIF,0.713940058151803,R1,0.397817875611515,0.178418581816849,NS,3.30707801558278
TP53,mES_LIF,0.370691487804701,R2,0.397817875611515,0.178418581816849,NS,3.30707801558278
TP53,mES_LIF,0.258094238369616,R3,0.397817875611515,0.178418581816849,NS,3.30707801558278
TP53,mES_POU5F1_DEG,-0.64142963556613,R1,0.0674572793725733,0.939042585085944,NS,4.21772806547214
TP53,mES_POU5F1_DEG,-0.146616509928293,R2,0.0674572793725733,0.939042585085944,NS,4.21772806547214
TP53,mES_SOX2_DEG,-0.230951191935099,R1,-0.0617191849665405,0.799038140005914,NS,3.26339085465649
TP53,mES_SOX2_DEG,0.46456394436676,R2,-0.0617191849665405,0.799038140005914,NS,3.26339085465649
VDR::RXRA,mES_CH,-0.184044066440994,R1,-0.470621327207605,0.550477375054268,NS,-2.68643465767013
VDR::RXRA,mES_CH,-0.752017702233513,R2,-0.470621327207605,0.550477375054268,NS,-2.68643465767013
VDR::RXRA,mES_CH,-0.2450111010737,R3,-0.470621327207605,0.550477375054268,NS,-2.68643465767013
VDR::RXRA,mES_FOXA1_OE,-0.941490619910518,R3,-0.770016009919399,0.789720059729306,NS,-3.01639435113836
VDR::RXRA,mES_LIF,0.184948666419943,R1,0.0413099478521542,0.988405941782305,NS,-2.7053485692476
VDR::RXRA,mES_LIF,-0.172285224791203,R2,0.0413099478521542,0.988405941782305,NS,-2.7053485692476
VDR::RXRA,mES_LIF,0.26615618648121,R3,0.0413099478521542,0.988405941782305,NS,-2.7053485692476
VDR::RXRA,mES_POU5F1_DEG,-0.429614212787778,R1,-0.460581495751795,0.580987176146907,NS,-4.14015701243388
VDR::RXRA,mES_POU5F1_DEG,-0.422087996939792,R2,-0.460581495751795,0.580987176146907,NS,-4.14015701243388
VDR::RXRA,mES_SOX2_DEG,0.260447302352154,R1,-0.332880530586229,0.614608552968505,NS,-2.83830776464622
VDR::RXRA,mES_SOX2_DEG,-0.170659505582053,R2,-0.332880530586229,0.614608552968505,NS,-2.83830776464622
WT1,mES_CH,-0.369403518377931,R1,0.363439003373035,0.456775331809384,NS,-2.01245356426869
WT1,mES_CH,0.401350997995393,R2,0.363439003373035,0.456775331809384,NS,-2.01245356426869
WT1,mES_CH,0.423998502085762,R3,0.363439003373035,0.456775331809384,NS,-2.01245356426869
WT1,mES_FOXA1_OE,0.160759463457702,R3,0.562245134760632,0.797866376144013,NS,-1.99600609795631
WT1,mES_LIF,-0.0849166741627009,R1,0.0454668400444277,0.97385159338697,NS,-1.97619016462226
WT1,mES_LIF,0.572470330260596,R2,0.0454668400444277,0.97385159338697,NS,-1.97619016462226
WT1,mES_LIF,0.319460267095629,R3,0.0454668400444277,0.97385159338697,NS,-1.97619016462226
WT1,mES_POU5F1_DEG,0.902365100960161,R1,-0.154529475388806,0.813704028138571,NS,-2.42461254182953
WT1,mES_POU5F1_DEG,0.410806208755903,R2,-0.154529475388806,0.813704028138571,NS,-2.42461254182953
WT1,mES_SOX2_DEG,-0.402347583105504,R1,-0.986053470578571,6.8127819144044e-4,Downregulated,-1.64585429377719
WT1,mES_SOX2_DEG,-0.0895462070873771,R2,-0.986053470578571,6.8127819144044e-4,Downregulated,-1.64585429377719
XBP1,mES_CH,0.0249684873434567,R1,-0.150338173342602,0.843494006530403,NS,-1.86833046274482
XBP1,mES_CH,-0.7445284230026,R2,-0.150338173342602,0.843494006530403,NS,-1.86833046274482
XBP1,mES_CH,0.0350033266703077,R3,-0.150338173342602,0.843494006530403,NS,-1.86833046274482
XBP1,mES_FOXA1_OE,-0.398259427678979,R3,0.20057097704917,0.922631756910257,NS,-2.02345566329787
