tf,condition,primetime_logFC,chromVAR_dif,tobias_logFC,primetime_sign,chromVAR_sign,tobias_sign,primetime_pval_adj,chromVAR_pval_adj,tobias_pvalue
MYBL2,SOX2_degradation,-0.127243200083679,0.04279071310078948,0.00982,NS,Upregulated,NS,0.781761354690026,0.012311125324253732,2.3932e-5
MYBL2,Serum,0.145444848718071,9.063475433843306e-4,0.00196,NS,NS,NS,0.518789515820026,0.9804067085384727,0.00659103
MYBL2,Forskolin,-0.2792591646609,0.025784713885018948,0.00386,NS,NS,NS,0.215580831352978,0.8015285467688589,0.0358015
MYBL2,Heat_shock,0.315522146080667,-0.010282552187324977,-0.1356,NS,NS,Downregulated,0.0272655435497635,0.7129896064915634,2.30521e-60
MYBL2,LIF_removal_1h,0.267684927570593,-0.007059561490891668,-0.06456,NS,NS,Downregulated,0.856605853241138,0.9967208797546465,3.9464299999999995e-32
MYBL2,LIF_removal_3h,0.33410822597784,-0.016044055286680792,-0.01314,NS,NS,Downregulated,0.415652851062661,0.9990609479484573,2.03333e-4
MYBL2,LIF_removal_6h,0.298214059173156,-0.024987495206547403,-0.01133,NS,NS,Downregulated,0.438034625924758,0.9900224097324921,0.017531
MYBL2,mNPC_differentiation,0.492264831149135,0.052245680922051625,0.14987,NS,Upregulated,NS,0.0670370921698434,0.008136311875501439,4.14471e-77
MYBL2,TFCP2L1_knockdown,0.252847712950353,-0.0067873340452673184,0.01063,NS,NS,NS,0.321691478611502,0.9451855424841861,0.00475468
MYBL2,Forskolin_stimulation_NPC_24h,0.137976164740543,0.0043812441385697,0.0681,NS,NS,NS,0.92793123599001,0.9667729220897776,2.5019799999999998e-40
MYBL2,Forskolin_stimulation_NPC_4h,0.601346497117581,-0.010055456057569252,-0.01982,NS,NS,Downregulated,0.0409101929623325,0.9932348525597723,6.94106e-8
MYBL2,Heat_shock_NPC,0.594640522743016,-0.0032840058284679223,0.13498,NS,NS,NS,0.0279017532269589,0.8902693787994452,8.12693e-56
MYC,Chiron_removal,-0.637645275107996,-0.013800938034056682,-0.06376,NS,NS,Downregulated,0.079549700643007,0.5581339513765601,1.34932e-67
MYC,FOXA1_overexpression,-0.952473114049014,-0.03664520649970825,-0.024,NS,NS,Downregulated,0.421065485740562,0.660151943418839,4.77803e-17
MYC,LIF_removal_24h,-0.14801813843074,0.00656449270689968,-0.00831,NS,NS,Downregulated,0.768745598943699,0.7457284857680705,9.42712e-8
MYC,POU5F1_degradation,-0.543167390606515,0.0032052165717663893,0.09388,NS,NS,NS,0.161561530358856,0.8044670061772201,1.7973800000000002e-83
MYC,SOX2_degradation,-0.343201794959849,-0.009465041616532551,0.07792,NS,NS,NS,0.150897223990351,0.42614860911999436,4.4715e-67
MYC,Serum,-0.463315761725352,2.903494764246603e-4,0.00171,Downregulated,NS,NS,7.1374461047764e-4,0.9804067085384727,0.222549
MYC,Forskolin,0.642581811095745,0.020730354128653913,0.04287,Upregulated,NS,NS,7.47480993697556e-5,0.67589823935099,3.4658799999999996e-40
MYC,Heat_shock,-0.327278038679977,0.04699065625872769,0.12992,NS,Upregulated,NS,0.0198339775125855,0.00204634320146718,5.967229999999999e-92
MYC,LIF_removal_1h,-0.0674614674282994,5.248004156360325e-4,0.00632,NS,NS,NS,0.960970707729181,0.9967208797546465,0.0237357
MYC,LIF_removal_3h,0.0891473991310109,-0.0012405527328406378,-0.02278,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,7.47502e-16
MYC,LIF_removal_6h,0.124009993946237,0.0015395522701877106,-0.04832,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,1.6124599999999998e-44
MYC,mNPC_differentiation,-1.02147806196781,-0.03829349770944357,-0.0264,Downregulated,Downregulated,Downregulated,1.77400654171531e-6,0.004382969235892491,3.44176e-31
MYC,TFCP2L1_knockdown,0.0641780817375564,0.01258392164357231,-0.00438,NS,NS,NS,0.757045853616478,0.9451855424841861,0.131425
MYC,Forskolin_stimulation_NPC_24h,0.22606916593043,0.002378493576818491,-0.06011,NS,NS,Downregulated,0.48340694408623,0.9667729220897776,6.113329999999999e-49
MYC,Forskolin_stimulation_NPC_4h,0.114754139724236,-0.0025825519162802346,-0.09275,NS,NS,Downregulated,0.444017511683575,0.9932348525597723,1.9742299999999998e-58
MYC,Heat_shock_NPC,-0.346942827718184,0.0094233314488389,-0.13418,NS,NS,Downregulated,0.108300786504316,0.5210567135422827,4.41658e-86
NEUROG2,Chiron_removal,0.457104444078016,0.006959551240245159,0.01976,NS,NS,NS,0.908130000950612,0.8245675112296343,1.86801e-18
NEUROG2,FOXA1_overexpression,0.385866236928843,-0.023757800494390052,0.15274,NS,NS,NS,0.92869572764428,0.7936633891140812,8.676999999999999e-60
NEUROG2,LIF_removal_24h,1.17633348323765,0.0018127907833178235,-0.00481,NS,NS,NS,0.692667268161286,0.9567074446425562,0.076005
NEUROG2,POU5F1_degradation,-0.817385447006519,0.009761206366135377,-0.1101,NS,NS,Downregulated,0.639150088336311,0.5731040982083694,3.6818999999999996e-72
NEUROG2,SOX2_degradation,-0.858895841884409,0.02229245708201467,-0.01618,NS,NS,Downregulated,0.676856959568105,0.1649021872274387,8.24818e-11
NEUROG2,Serum,-0.115394936453263,-0.013203661973569522,-0.11188,NS,NS,Downregulated,0.681336026325182,0.8585517871460399,8.393400000000001e-77
NEUROG2,Forskolin,0.253614378968675,-0.005446691640579868,-0.13763,NS,NS,Downregulated,0.581607859272195,0.9681364143246259,1.05342e-73
NEUROG2,Heat_shock,0.787265690124847,-0.014068011075659578,-0.07952,Upregulated,NS,Downregulated,8.02064187682987e-5,0.5434801051050046,2.9479899999999995e-52
NEUROG2,LIF_removal_1h,0.599824997582664,-0.010409547519806495,-0.13882,NS,NS,Downregulated,0.709892979811474,0.9967208797546465,2.74814e-74
NEUROG2,LIF_removal_3h,0.236048075784366,-0.007604536958984466,-0.14079,NS,NS,Downregulated,0.838018209523585,0.9990609479484573,3.4844800000000006e-76
NEUROG2,LIF_removal_6h,0.239347020646283,0.00326691158605172,-0.08878,NS,NS,Downregulated,0.585474944051297,0.9972264321673686,2.7193e-57
NEUROG2,mNPC_differentiation,0.0456820272257474,0.11318234121666543,0.2747,NS,Upregulated,NS,0.853041065605782,3.362233033428209e-7,2.64595e-123
NEUROG2,TFCP2L1_knockdown,0.551868374256472,7.309138281403082e-4,-0.03907,NS,NS,Downregulated,0.164234845851854,0.9844654444247022,7.64169e-32
NEUROG2,Forskolin_stimulation_NPC_24h,-0.14401949797957,-0.017561331367495353,0.08972,NS,NS,NS,0.763458905507052,0.9667729220897776,2.24392e-64
NEUROG2,Forskolin_stimulation_NPC_4h,-0.41111822427671,-0.009162314977725683,0.03261,NS,NS,NS,0.0202789565767269,0.9932348525597723,5.35521e-21
NEUROG2,Heat_shock_NPC,0.331359715858404,-0.02285550390362366,0.12608,NS,NS,NS,0.105054230775323,0.47217861846840675,1.68193e-71
NFAT5,Chiron_removal,0.349535896674036,0.0027329033341904727,-0.02724,NS,NS,Downregulated,0.351852639194024,0.8654149824712218,1.7077699999999999e-38
NFAT5,FOXA1_overexpression,0.672088966037478,-0.001872752294506598,0.05601,NS,NS,NS,0.777623211132242,0.7117911894224829,3.3230299999999996e-39
NFAT5,LIF_removal_24h,0.0394061867214351,0.008255590843741781,-0.02748,NS,NS,Downregulated,0.97385159338697,0.5788828778308955,3.16228e-36
NFAT5,POU5F1_degradation,-0.605585228073933,-0.003095869210492181,-0.11887,NS,NS,Downregulated,0.418443669812802,0.7801685556276498,9.548669999999999e-96
NFAT5,SOX2_degradation,-0.598420903702039,-0.005266380774816367,-0.0802,NS,NS,Downregulated,0.0800779133523964,0.5965198301940658,2.89509e-80
NFAT5,Serum,0.0760189074158146,0.0021178605276965384,-0.01389,NS,NS,Downregulated,0.787268293242213,0.9517175066834885,9.80701e-22
NFAT5,Forskolin,-0.145838608560726,-0.01177370740581346,-0.08899,NS,NS,Downregulated,0.62222688874659,0.8015285467688589,1.50014e-74
NFAT5,Heat_shock,0.447609841038404,0.02364122687405818,-0.08192,NS,NS,Downregulated,0.0169268822467915,0.06027448244578545,6.44899e-69
NFAT5,LIF_removal_1h,0.261089911646954,-0.0020556161669682063,-0.03068,NS,NS,Downregulated,0.902470035765118,0.9967208797546465,6.3267e-38
NFAT5,LIF_removal_3h,0.261446523899653,0.010139994247459351,-0.07424,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,2.52205e-65
NFAT5,LIF_removal_6h,0.23183128787961,0.002297305026013864,-0.06888,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,6.84117e-63
NFAT5,mNPC_differentiation,0.130437225435775,-0.004825719801771649,-0.02675,NS,NS,Downregulated,0.581840954440798,0.6812489937151613,6.14695e-33
NFAT5,TFCP2L1_knockdown,0.20101530914358,0.0016344360758084142,-0.00963,NS,NS,Downregulated,0.543081933012034,0.963724134899497,2.05786e-6
NFAT5,Forskolin_stimulation_NPC_24h,-0.0376999476525409,-0.006465114862240399,0.03606,NS,NS,NS,0.936450156163708,0.9667729220897776,9.585929999999999e-32
NFAT5,Forskolin_stimulation_NPC_4h,0.00336618882284281,-0.012197264783579298,0.00756,NS,NS,NS,0.983878189433571,0.6903964526181828,8.14488e-7
NFAT5,Heat_shock_NPC,-0.356216437625259,-0.017040080073101226,0.07454,NS,NS,NS,0.105194016865728,0.19132376625211028,5.70736e-57
NFATC1,Chiron_removal,0.12688671901271,0.0027526928797574927,-0.02011,NS,NS,Downregulated,0.908130000950612,0.8835985234540152,1.2450599999999999e-28
NFATC1,FOXA1_overexpression,-0.036620296566701,-0.02132224353506529,0.00238,NS,NS,NS,0.9678307207156,0.7936633891140812,0.0281688
NFATC1,LIF_removal_24h,-0.0108497518514195,0.012853556472405435,0.00944,NS,NS,NS,0.988405941782305,0.4920310115551206,7.63326e-14
NFATC1,POU5F1_degradation,-0.379324058666725,0.00480106265914159,-0.10362,NS,NS,Downregulated,0.620399033732159,0.7616825811260772,1.7270600000000001e-102
NFATC1,SOX2_degradation,-1.21633637655967,0.008412190399423952,-0.08074,NS,NS,Downregulated,0.0448504140117224,0.5382537765211548,2.2680299999999998e-86
NFATC1,Serum,-0.103014613850764,5.527377597552653e-4,-0.02177,NS,NS,Downregulated,0.79170321070972,0.9804067085384727,6.8623799999999994e-40
NFATC1,Forskolin,0.1108667822139,-0.011781534527515862,-0.08246,NS,NS,Downregulated,0.735113616830221,0.8360084871427297,1.1579299999999999e-80
NFATC1,Heat_shock,0.353583267257033,-0.0076341256291849215,-0.11011,NS,NS,Downregulated,0.155670552455893,0.7145021273169818,1.1039399999999999e-91
NFATC1,LIF_removal_1h,0.355574576504309,-0.008750484919108693,-0.0472,NS,NS,Downregulated,0.856605853241138,0.9967208797546465,9.342249999999999e-51
NFATC1,LIF_removal_3h,0.18881134402217,0.005670331764823695,-0.07285,NS,NS,Downregulated,0.86802305667349,0.9990609479484573,7.04446e-79
NFATC1,LIF_removal_6h,0.18920873853484,0.009253069582217574,-0.0811,NS,NS,Downregulated,0.707654528191483,0.9972264321673686,7.518839999999999e-79
NFATC1,mNPC_differentiation,0.172875132129246,0.11161078040759165,0.12078,NS,Upregulated,NS,0.540518890535889,1.662767806363794e-8,7.433989999999999e-107
NFATC1,TFCP2L1_knockdown,0.510818802417674,0.006935008555381365,-0.03186,NS,NS,Downregulated,0.26479518945754,0.9451855424841861,1.9166799999999997e-45
NFATC1,Forskolin_stimulation_NPC_24h,-0.0909578240343545,-4.067326676582411e-4,0.07213,NS,NS,NS,0.936313341342127,0.9909707680590795,1.38459e-76
NFATC1,Forskolin_stimulation_NPC_4h,0.267113613606685,0.0015923896892671707,0.02323,NS,NS,NS,0.225914520072366,0.9932348525597723,1.9318899999999998e-28
NFATC1,Heat_shock_NPC,0.0382693240519808,0.025962549443438412,0.22526,NS,NS,NS,0.894124115945293,0.3038423597699891,2.0821999999999998e-122
NFE2L2,Chiron_removal,-0.0625615895333675,-0.006804526542002231,-0.03839,NS,NS,Downregulated,0.843494006530403,0.7400327432847673,5.81894e-60
NFE2L2,FOXA1_overexpression,-0.0232271639073882,0.02118377496839199,0.14201,NS,NS,NS,0.9678307207156,0.4631234928738232,6.53644e-89
NFE2L2,LIF_removal_24h,0.148478886219685,-0.019775492459365756,-0.08502,NS,NS,Downregulated,0.437377907146796,0.18757626227424531,1.28062e-95
NFE2L2,POU5F1_degradation,-0.069595302982637,0.037956967122998134,-0.05198,NS,Upregulated,Downregulated,0.765556984448747,0.0028967510221058826,5.63116e-76
NFE2L2,SOX2_degradation,0.117230859481074,0.006330428812483713,-0.0967,NS,NS,Downregulated,0.361257324117451,0.5965198301940658,3.77793e-99
NFE2L2,Serum,0.0677010110557895,0.019563837273429165,0.05732,NS,NS,NS,0.743198792675046,0.5735095287122544,7.49756e-78
NFE2L2,Forskolin,-0.0888387165182588,0.01087438026716863,-0.03425,NS,NS,Downregulated,0.62222688874659,0.8351111067758511,2.33811e-49
NFE2L2,Heat_shock,-1.87118381141948,0.00184465287765662,-0.09252,Downregulated,NS,Downregulated,3.49749709539749e-8,0.9539250585383355,1.18251e-86
NFE2L2,LIF_removal_1h,-0.0689172791799503,-0.006111478706157708,-0.02747,NS,NS,Downregulated,0.932201579881635,0.9967208797546465,2.0971200000000001e-41
NFE2L2,LIF_removal_3h,0.0324918755119364,-0.0014234861983265447,-0.06092,NS,NS,Downregulated,0.948797978487585,0.9990609479484573,9.81018e-71
NFE2L2,LIF_removal_6h,0.163919445531733,-9.569037190134909e-4,-0.03714,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,2.70852e-47
NFE2L2,mNPC_differentiation,0.13874596664651,0.01616237170782277,0.01312,NS,NS,NS,0.348736503652243,0.20937340343196223,1.94782e-25
NFE2L2,TFCP2L1_knockdown,-0.194652533497078,-0.005375165631379692,-0.05954,NS,NS,Downregulated,0.2933362764236,0.9451855424841861,1.7492299999999998e-71
NFE2L2,Forskolin_stimulation_NPC_24h,-0.0552843568503322,0.027608754494923157,0.14776,NS,NS,NS,0.936313341342127,0.4161508066352,8.48807e-106
NFE2L2,Forskolin_stimulation_NPC_4h,-1.20229225996401,0.11641333563897235,0.31925,Downregulated,Upregulated,NS,5.54542452290571e-9,2.460692021068346e-9,2.8345399999999994e-140
NFE2L2,Heat_shock_NPC,-0.299670390467279,0.017982127206867947,0.17123,NS,NS,NS,0.103432939023649,0.3753272725171959,4.9575e-109
NFIA,Chiron_removal,-0.163567520977098,-0.0026325543882425723,-0.02101,NS,NS,Downregulated,0.908130000950612,0.9291199963894756,2.6927699999999997e-28
NFIA,FOXA1_overexpression,1.00521636447969,-9.357875351238727e-4,0.07666,NS,NS,NS,0.671825225493959,0.8078198596684423,7.40252e-48
NFIA,LIF_removal_24h,0.176017614912435,-0.017768718682255852,-0.0273,NS,NS,Downregulated,0.826324614279522,0.6725064295491626,1.32273e-35
NFIA,POU5F1_degradation,-0.735732019987453,0.054398319705321635,0.06456,NS,Upregulated,NS,0.317692131943441,0.034519988546162166,1.22622e-65
NFIA,SOX2_degradation,0.486469101464879,0.02700809436386013,0.10306,NS,NS,NS,0.454715820529412,0.2942446421162132,6.78147e-88
NFIA,Serum,-0.0340972705041988,-0.01242249119806231,0.07092,NS,NS,NS,0.909518325976253,0.942650531837139,3.9957999999999996e-67
NFIA,Forskolin,-0.049294094087913,-0.003864991541382992,0.0079,NS,NS,NS,0.823683804096455,0.9982454964048935,1.56021e-5
NFIA,Heat_shock,0.593190709790193,0.013099108398707007,0.01496,Upregulated,NS,NS,1.3455452634236e-4,0.7464544885344635,2.75741e-12
NFIA,LIF_removal_1h,-0.048573186382848,0.001478348807605473,-0.00232,NS,NS,NS,0.978707603082499,0.9967208797546465,0.747044
NFIA,LIF_removal_3h,-0.0435143141708239,0.0019981429843766857,-0.02967,NS,NS,Downregulated,0.948797978487585,0.9990609479484573,3.1701100000000004e-30
NFIA,LIF_removal_6h,0.201084896678342,0.00868920056470725,-0.01543,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,6.03809e-12
NFIA,mNPC_differentiation,1.09749070527563,0.8303619321617131,0.81972,Upregulated,Upregulated,NS,3.02890225010742e-5,1.4719689851397869e-21,1.01146e-192
NFIA,TFCP2L1_knockdown,0.100543379747071,0.002012663333160372,0.00117,NS,NS,NS,0.758442033547021,0.9844654444247022,0.73248
NFIA,Forskolin_stimulation_NPC_24h,0.290474051166202,-0.11358709479647777,-0.0359,NS,NS,Downregulated,0.763458905507052,0.8833021830912428,8.16555e-50
NFIA,Forskolin_stimulation_NPC_4h,0.708286225679544,-0.07617157762456778,-0.11159,NS,NS,Downregulated,0.0484597485797047,0.8689075638668579,1.113e-92
NFIA,Heat_shock_NPC,0.890532652392137,0.534065820957623,0.56856,Upregulated,Upregulated,NS,3.572145770574e-4,8.73032219683374e-7,1.7195199999999997e-167
NFKB1,Chiron_removal,0.0700987593893894,0.020781358714078397,0.04348,NS,NS,NS,0.908130000950612,0.18777298036336793,1.62604e-58
NFKB1,FOXA1_overexpression,0.507580281697836,0.022751210608427736,-0.04247,NS,NS,Downregulated,0.789720059729306,0.9600978523081293,1.6570199999999999e-28
NFKB1,LIF_removal_24h,1.54913997204642,-0.0034483317709950393,0.00432,Upregulated,NS,NS,1.81906470521528e-10,0.8602124501775661,6.27534e-4
NFKB1,POU5F1_degradation,1.28745508462138,-0.03001299827062671,-0.06736,Upregulated,Downregulated,Downregulated,3.5715013893478e-4,0.006785024355276414,1.9484400000000001e-72
NFKB1,SOX2_degradation,0.877079570145318,-0.04848521026385914,-0.08624,Upregulated,Downregulated,Downregulated,2.48272406286972e-6,4.6373587941314806e-5,8.71356e-77
NFKB1,Serum,1.89910423697817,0.002397419692934437,0.05512,Upregulated,NS,NS,2.63820106518651e-6,0.9517175066834885,5.436769999999999e-63
NFKB1,Forskolin,0.423302043423619,-0.015440932765103142,-0.03211,NS,NS,Downregulated,0.247608896759926,0.8015285467688589,7.226529999999999e-34
NFKB1,Heat_shock,0.074335012506492,-0.004714271947082668,-0.05472,NS,NS,Downregulated,0.805018854644843,0.7926860365486714,1.7775399999999998e-51
NFKB1,LIF_removal_1h,0.185207042496686,9.209597864008809e-4,0.01882,NS,NS,NS,0.932201579881635,0.9967208797546465,7.67809e-13
NFKB1,LIF_removal_3h,0.38928244481671,-0.014317806101981832,-1.5e-4,NS,NS,NS,0.672542266954426,0.9990609479484573,0.744582
NFKB1,LIF_removal_6h,0.31975069770728,-0.012438157808984825,-4.5e-4,NS,NS,NS,0.587914025556574,0.9907498573814619,0.155038
NFKB1,mNPC_differentiation,2.00521962292377,-0.0495177657624988,-0.14486,Upregulated,Downregulated,Downregulated,4.25671720206509e-6,1.1964684633282327e-4,4.933009999999999e-101
NFKB1,TFCP2L1_knockdown,-0.183305969041785,-0.0091330679381429955,-0.02489,NS,NS,Downregulated,0.758442033547021,0.9451855424841861,1.9945999999999999e-26
NFKB1,Forskolin_stimulation_NPC_24h,-0.57783522298096,-0.0036203389870523607,-0.04482,Downregulated,NS,Downregulated,0.0038457400207298,0.9667729220897776,6.985759999999999e-43
NFKB1,Forskolin_stimulation_NPC_4h,-1.10047928612542,-0.0015062254210697797,-0.08655,Downregulated,NS,Downregulated,5.54542452290571e-9,0.9932348525597723,4.35707e-61
NFKB1,Heat_shock_NPC,-0.696433799760429,-0.02800448849383295,-0.18002,Downregulated,Downregulated,Downregulated,1.4636466406723e-4,0.018362777981948887,1.7019400000000002e-88
NFYA,Chiron_removal,0.237039086511276,0.00831225575700046,-0.02565,NS,NS,Downregulated,0.908130000950612,0.6397590419776046,1.47636e-48
NFYA,FOXA1_overexpression,0.311342343627201,0.005578442797091857,-0.14387,NS,NS,Downregulated,0.934471774660713,0.660151943418839,1.07416e-99
NFYA,LIF_removal_24h,0.0192567554536646,0.016581440761374393,-0.01056,NS,NS,Downregulated,0.988405941782305,0.20363689135772067,1.49905e-19
NFYA,POU5F1_degradation,-0.101902485040619,0.04623025014270722,0.06522,NS,Upregulated,NS,0.942215100070178,1.1045070829799926e-4,1.79712e-78
NFYA,SOX2_degradation,-0.408251673897924,0.06055944689607731,0.10911,NS,Upregulated,NS,0.720958395023758,1.4608518287812003e-6,1.44686e-106
NFYA,Serum,-0.433673113111727,0.010133122012686117,0.04806,Downregulated,NS,NS,3.6224809129395e-4,0.8552617658543936,5.39856e-69
NFYA,Forskolin,-0.194166551338902,0.028449445315421602,0.09161,NS,NS,NS,0.175573729290138,0.3960255728694819,3.1204399999999996e-92
NFYA,Heat_shock,-0.59814215533593,-0.0010974730108707677,0.0262,Downregulated,NS,NS,8.02064187682987e-5,0.9745901527679885,7.985119999999999e-42
NFYA,LIF_removal_1h,0.0462637381759936,-0.00487382616729677,0.03207,NS,NS,NS,0.932201579881635,0.9967208797546465,1.04662e-53
NFYA,LIF_removal_3h,-0.0426434088408517,0.002660090068693678,0.03626,NS,NS,NS,0.941411719001189,0.9990609479484573,5.66015e-56
NFYA,LIF_removal_6h,-0.0380173492766959,0.0017093563660730907,-0.02408,NS,NS,Downregulated,0.811234350158928,0.9972264321673686,4.7782699999999995e-39
NFYA,mNPC_differentiation,-1.08681250507348,0.1068805438243054,-0.09686,Downregulated,Upregulated,Downregulated,8.50811633398238e-7,2.891558742747293e-10,1.13068e-99
NFYA,TFCP2L1_knockdown,0.0512093740232532,0.010092578936360478,0.05047,NS,NS,NS,0.770224248424778,0.9451855424841861,6.51361e-74
NFYA,Forskolin_stimulation_NPC_24h,0.138114844150906,-0.001953358815574756,0.01541,NS,NS,NS,0.763458905507052,0.9667729220897776,1.3144000000000001e-24
NFYA,Forskolin_stimulation_NPC_4h,-0.0229152594238628,0.01368417102736385,0.00358,NS,NS,NS,0.899529296720729,0.6903964526181828,0.0374704
NFYA,Heat_shock_NPC,-0.4591939697335,-0.02110692592991409,-0.34546,NS,NS,Downregulated,0.0422975575748135,0.16471734452646236,1.81867e-147
