"reporter_id","promoter","library","gcf","cell","condition","stimulation","reference_condition","target","effect_size","off_target","tf","spacing","distance","background","commercial_reporter","neg_ctrls","hPGK","native_enhancer","rand_promoter","tf_target","reporter_activity_minP","reporter_dif_minP","reporter_activity_minP_gcf","reporter_activity_neg","reference_activity_gcf","reference_activity_minP"
"NFKB1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,52.2793578398252,-0.420988094043389,52.2793578398252,NA,6.03322079865757,6.03322079865757
"NFKB1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,67.7760285590179,NA,67.7760285590179,NA,NA,NA
"NFKB1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,28.6706340697116,0.130188251518675,28.6706340697116,NA,4.65847331031233,4.65847331031233
"NFKB1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,28.4275416800822,NA,28.4275416800822,NA,NA,NA
"NFKB1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,72.1510641834563,-0.140709309176584,72.1510641834563,NA,6.15704162603669,6.15704162603669
"NFKB1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,71.9542968435188,NA,71.9542968435188,NA,NA,NA
"NFKB1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,23.2382540521198,0.14421592512207,23.2382540521198,NA,4.3451058842019,4.3451058842019
"NFKB1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,21.1163265392297,NA,21.1163265392297,NA,NA,NA
"NFKB1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,68.6940724419745,-0.51188919998986,68.6940724419745,NA,6.51967618656103,6.51967618656103
"NFKB1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,93.5076819919364,NA,93.5076819919364,NA,NA,NA
"NFKB1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,11.0728282054842,-0.140936528769364,11.0728282054842,NA,3.54090657543763,3.54090657543763
"NFKB1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,12.4252854685025,NA,12.4252854685025,NA,NA,NA
"NFKB1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,12.3309762615787,-0.778676888976981,12.3309762615787,NA,4.30899971792644,4.30899971792644
"NFKB1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,20.0846150289395,NA,20.0846150289395,NA,NA,NA
"NFKB1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,12.0144122126665,0.333517654861708,12.0144122126665,NA,3.24102487171819,3.24102487171819
"NFKB1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,9.2260650426504,NA,9.2260650426504,NA,NA,NA
"NFKB1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,11.6615202380952,-0.659386612837666,11.6615202380952,NA,4.08035891115902,4.08035891115902
"NFKB1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,17.0988033068783,NA,17.0988033068783,NA,NA,NA
"NFKB1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,12.3241396382478,1.09539792551079,12.3241396382478,NA,2.52755561740732,2.52755561740732
"NFKB1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,5.88552743552744,NA,5.88552743552744,NA,NA,NA
"NFKB1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",0,845.576850793651,-0.131254846740697,845.576850793651,NA,9.79608749240361,9.79608749240361
"NFKB1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,897.327741798942,NA,897.327741798942,NA,NA,NA
"NFKB1_TF-seq_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",0,370.633672618346,0.497470909274088,370.633672618346,NA,8.00616456407372,8.00616456407372
"NFKB1_TF-seq_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,277.087534191501,NA,277.087534191501,NA,NA,NA
"NFKB1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,635.339262745098,-0.0835126556852259,635.339262745098,NA,9.27093832796268,9.27093832796268
"NFKB1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,622.342062824322,NA,622.342062824322,NA,NA,NA
"NFKB1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFKB1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,265.596933681955,0.385755626757286,265.596933681955,NA,7.62523009250777,7.62523009250777
"NFKB1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFKB1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,209.818365634731,NA,209.818365634731,NA,NA,NA
"NFYA_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",1,"No","No","No","No","No",0,3.52666321438366,0.722239378428762,3.52666321438366,4.12247855058302,1.07817432532098,1.07817432532098
"NFYA_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",1,"No","No","No","No","No",NA,2.15140263409589,NA,2.15140263409589,2.23960517481611,NA,NA
"NFYA_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",2,"No","No","No","No","No",0,2.88961172533715,0.356374399865321,2.88961172533715,2.53359055198021,1.16643688399609,1.16643688399609
"NFYA_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",2,"No","No","No","No","No",NA,2.33630424982989,NA,2.33630424982989,3.5778903809688,NA,NA
"NFYA_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",3,"No","No","No","No","No",0,2.8216398710931,0.557181294227705,2.8216398710931,1.43759498121561,0.853315492135035,0.853315492135035
"NFYA_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",3,"No","No","No","No","No",NA,1.85974743052239,NA,1.85974743052239,1.77800694265557,NA,NA
"NFYA_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",1,"No","No","No","No","No",0,3.26194268774981,0.337839602798439,3.26194268774981,4.29581080292878,1.35857222837281,1.35857222837281
"NFYA_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",1,"No","No","No","No","No",NA,2.56949797749833,NA,2.56949797749833,3.08300504274364,NA,NA
"NFYA_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",2,"No","No","No","No","No",0,4.44669200308489,-0.0341678165899403,4.44669200308489,5.49689776183914,2.12049059154216,2.12049059154216
"NFYA_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",2,"No","No","No","No","No",NA,4.3494278251084,NA,4.3494278251084,4.79857460580329,NA,NA
"NFYA_10bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",3,"No","No","No","No","No",0,5.85300558259104,0.316679276889402,5.85300558259104,NA,2.21786210325672,2.21786210325672
"NFYA_10bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",3,"No","No","No","No","No",NA,4.66773948313602,NA,4.66773948313602,1.38817226587291,NA,NA
"NFYA_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",1,"No","No","No","No","No",0,1.78532428962838,0.0844904443346723,1.78532428962838,0.471665207741946,0.739478894123107,0.739478894123107
"NFYA_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",1,"No","No","No","No","No",NA,1.65572000260617,NA,1.65572000260617,1.66884695463229,NA,NA
"NFYA_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",2,"No","No","No","No","No",0,2.48562351941477,0.345062327063988,2.48562351941477,0.0772425396910708,0.955311281298267,0.955311281298267
"NFYA_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",2,"No","No","No","No","No",NA,1.91964003149097,NA,1.91964003149097,0.217382037475133,NA,NA
"NFYA_10bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","10bp",3,"No","No","No","No","No",0,2.83558854979036,0.455177574711038,2.83558854979036,1.65316267477702,1.0411428484134,1.0411428484134
"NFYA_10bp_10bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","10bp",3,"No","No","No","No","No",NA,1.9952502009777,NA,1.9952502009777,NA,NA,NA
"NFYA_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",1,"No","No","No","No","No",0,1.90037294315054,0.530038780368448,1.90037294315054,0.770023375889528,0.388201830074733,0.388201830074733
"NFYA_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",1,"No","No","No","No","No",NA,1.41830869249819,NA,1.41830869249819,1.22268245953347,NA,NA
"NFYA_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",2,"No","No","No","No","No",0,4.11103540357053,0.252568268156783,4.11103540357053,2.24761331586682,1.78420251492526,1.78420251492526
"NFYA_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",2,"No","No","No","No","No",NA,3.31471401645557,NA,3.31471401645557,2.74144345758805,NA,NA
"NFYA_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",3,"No","No","No","No","No",0,4.06085677573775,1.04509418859055,4.06085677573775,2.52012962743964,0.967495292354811,0.967495292354811
"NFYA_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",3,"No","No","No","No","No",NA,1.98396401246403,NA,1.98396401246403,1.95769176849428,NA,NA
"NFYA_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",1,"No","No","No","No","No",0,2.71245793506021,-0.348184715700217,2.71245793506021,0.443248317385798,1.78479928512846,1.78479928512846
"NFYA_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",1,"No","No","No","No","No",NA,3.25100545350478,NA,3.25100545350478,0.336353258474545,NA,NA
"NFYA_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",3,"No","No","No","No","No",0,4.15138669757275,-0.00959735199961896,4.15138669757275,4.13415051781639,1.98122640124769,1.98122640124769
"NFYA_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",3,"No","No","No","No","No",NA,3.96348430056672,NA,3.96348430056672,5.21054666561318,NA,NA
"NFYA_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",1,"No","No","No","No","No",0,2.57661937554594,0.621419935240177,2.57661937554594,0.461843284379758,0.721403573715532,0.721403573715532
"NFYA_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",1,"No","No","No","No","No",NA,1.62708275690294,NA,1.62708275690294,0.754492720612036,NA,NA
"NFYA_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",2,"No","No","No","No","No",0,1.8727008177765,-0.0402926181894847,1.8727008177765,0.299829510375677,0.790415165679421,0.790415165679421
"NFYA_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",2,"No","No","No","No","No",NA,1.56525776407693,NA,1.56525776407693,0.473694226890142,NA,NA
"NFYA_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",3,"No","No","No","No","No",0,3.07262837522653,0.645718212284087,3.07262837522653,1.10903571756088,0.973272535365334,0.973272535365334
"NFYA_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",3,"No","No","No","No","No",NA,1.85511572265501,NA,1.85511572265501,0.243429120626214,NA,NA
"NFYA_10bp_21bp_Random_1","Random","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","10bp","21bp",1,"No","No","No","No","Yes",0,0.988893696422776,-0.847706391567353,0.988893696422776,NA,0.786773092329124,0.786773092329124
"NFYA_10bp_21bp_Random_1","Random","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","10bp","21bp",1,"No","No","No","No","Yes",NA,1.6739737046307,NA,1.6739737046307,1.26484084852644,NA,NA
"NFYA_5bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",1,"No","No","No","No","No",0,2.89735746742926,0.268620644187229,2.89735746742926,1.3648925626162,1.24222582423485,1.24222582423485
"NFYA_5bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",1,"No","No","No","No","No",NA,2.33214217910145,NA,2.33214217910145,1.41625790967461,NA,NA
"NFYA_5bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",2,"No","No","No","No","No",0,2.99338949515259,0.115146603219942,2.99338949515259,2.01607889845419,1.43381527013746,1.43381527013746
"NFYA_5bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",2,"No","No","No","No","No",NA,2.70360150099091,NA,2.70360150099091,2.19469622191708,NA,NA
"NFYA_5bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",3,"No","No","No","No","No",0,4.5570689574184,0.20849658051563,4.5570689574184,9.4877424875052,1.93115901853861,1.93115901853861
"NFYA_5bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",3,"No","No","No","No","No",NA,3.80959758726615,NA,3.80959758726615,5.62249854809501,NA,NA
"NFYA_5bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",1,"No","No","No","No","No",0,5.17252689455833,0.267183583757626,5.17252689455833,NA,2.09771793112907,2.09771793112907
"NFYA_5bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",1,"No","No","No","No","No",NA,4.37868816299668,NA,4.37868816299668,0.201884142747212,NA,NA
"NFYA_5bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",2,"No","No","No","No","No",0,6.74989312166577,0.269271612766192,6.74989312166577,NA,2.39619258872359,2.39619258872359
"NFYA_5bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",2,"No","No","No","No","No",NA,5.28403659822487,NA,5.28403659822487,NA,NA,NA
"NFYA_5bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",3,"No","No","No","No","No",0,7.34740975421782,0.29965083210178,7.34740975421782,9.92824387651854,2.55994991719163,2.55994991719163
"NFYA_5bp_10bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",3,"No","No","No","No","No",NA,5.88531100424294,NA,5.88531100424294,11.0356079651663,NA,NA
"NFYA_5bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",1,"No","No","No","No","No",0,3.91556704891329,0.0963366165368079,3.91556704891329,NA,1.86245544453038,1.86245544453038
"NFYA_5bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",1,"No","No","No","No","No",NA,3.55837283221945,NA,3.55837283221945,2.83460210320317,NA,NA
"NFYA_5bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","NFYA","5bp","10bp",2,"No","No","No","No","No",0,2.59743055447835,-0.344986853295068,2.59743055447835,2.5874410937304,1.72207203070212,1.72207203070212
"NFYA_5bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"NFYA","5bp","10bp",2,"No","No","No","No","No",NA,2.54936975363221,NA,2.54936975363221,2.81321123929631,NA,NA
